Unnamed: 0,sector,name of course,module_name,Video Title,video_link_to_embed,BASIC_ADVANCED
22889,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 10: Time-Series Analysis,Lesson 27f Time-Series: ARIMA,https://www.youtube.com/watch?v=_dscnvJpz8A,BASIC
22890,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 10: Time-Series Analysis,Lesson 28a Repeated Measures: Concepts,https://www.youtube.com/watch?v=M1nGtRAhCzM,BASIC
22891,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 10: Time-Series Analysis,Lesson 28b Repeated Measures: Implementation,https://www.youtube.com/watch?v=C6R2668ibhI,BASIC
22892,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 10: Time-Series Analysis,Lesson 28c Repeated Measures: Generalizations & Hierarchical Models,https://www.youtube.com/watch?v=dIb91u7UvRs,BASIC
22893,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 10: Time-Series Analysis,Lesson 28d Intervention Analyses and Change Point Models,https://www.youtube.com/watch?v=aUtZeEeoAdQ,BASIC
22894,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 11: Repeated Measures,Lesson 29a Spatial Data: Point Patterns,https://www.youtube.com/watch?v=kEfDQrSeSMQ,BASIC
22895,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 11: Repeated Measures,Lesson 29b Spatial Point Referenced Data,https://www.youtube.com/watch?v=PVCMkE8MdnQ,BASIC
22896,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 11: Repeated Measures,Lesson 29c Spatial Smoothing,https://www.youtube.com/watch?v=TT4gsqXomFk,BASIC
22897,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 11: Repeated Measures,Lesson 29d Spatial Correlation and Semi-variograms,https://www.youtube.com/watch?v=AGt8-R8Vzq8,BASIC
22898,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 12: Spatial Data: Point Patterns & Referenced Data,Lesson 29e Spatial Interpolation,https://www.youtube.com/watch?v=JGzBvSqIXM8,BASIC
22899,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 12: Spatial Data: Point Patterns & Referenced Data,Lesson 29f Kriging,https://www.youtube.com/watch?v=aH5j1SgthDg,BASIC
22900,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 13: Spatial Smoothing and Correlation,Lesson 30a Spatial Model Concepts,https://www.youtube.com/watch?v=38iz_B_IsJY,BASIC
22901,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 13: Spatial Smoothing and Correlation,Lesson 30b Spatial Covariance Models: Implementation,https://www.youtube.com/watch?v=RkHYPJBF8lw,BASIC
22902,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 13: Spatial Smoothing and Correlation,Lesson 30c Spatial Models: Prediction,https://www.youtube.com/watch?v=zgTagbhUWdA,BASIC
22903,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 14: Spatial Model Concepts & Covariance,Lesson 30d Markov Random Field,https://www.youtube.com/watch?v=I5UaehuvnGc,BASIC
22904,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 14: Spatial Model Concepts & Covariance,Lesson 31a Spatial Block Data: Concepts,https://www.youtube.com/watch?v=_tk4i-TV3So,BASIC
22905,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 14: Spatial Model Concepts & Covariance,Lesson 31b Spatial Block Data: Exploratory Statistics,https://www.youtube.com/watch?v=gORpmlMNasY,BASIC
22906,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 15: Spatial Block Data & Misalignment,Lesson 31c Conditional Autoregressive Models,https://www.youtube.com/watch?v=nx3Uib9E-Gg,BASIC
22907,Mathematics & Statistics,EE509 Applied Environmental Statistics,Module 15: Spatial Block Data & Misalignment,Lesson 31d Spatial Misalignment,https://www.youtube.com/watch?v=xG8RGduhjUg,BASIC
22992,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 1: Introduction to Normal Distribution,Introduction to the normal distribution | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=hgtMWR3TFnY,ADVANCED
22993,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 1: Introduction to Normal Distribution,Normal distribution excel exercise | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=yTGEMoaWDCQ,ADVANCED
22994,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 1: Introduction to Normal Distribution,ck12.org normal distribution problems: Qualitative sense of normal distributions | Khan Academy,https://www.youtube.com/watch?v=79duxPXpyKQ,ADVANCED
22995,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 1: Introduction to Normal Distribution,ck12.org normal distribution problems: Empirical rule | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=OhRr26AfFBU,ADVANCED
22996,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 2: The Empirical Rule and Z-Scores,ck12.org normal distribution problems: z-score | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=Wp2nVIzBsE8,ADVANCED
22997,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 2: The Empirical Rule and Z-Scores,k12.org exercise: Standard normal distribution and the empirical | Khan Academy,https://www.youtube.com/watch?v=2fzYE-Emar0,ADVANCED
22998,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 2: The Empirical Rule and Z-Scores,ck12.org: More empirical rule and z-score practice | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=itQEwESWDKg,ADVANCED
22999,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 3: Central Limit Theorem and Sampling Distributions,Central limit theorem | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=JNm3M9cqWyc,ADVANCED
23000,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 3: Central Limit Theorem and Sampling Distributions,Sampling distribution of the sample mean | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=FXZ2O1Lv-KE,ADVANCED
23001,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 3: Central Limit Theorem and Sampling Distributions,Sampling distribution of the sample mean 2 | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=NYd6wzYkQIM,ADVANCED
23002,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 3: Central Limit Theorem and Sampling Distributions,Standard error of the mean | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=J1twbrHel3o,ADVANCED
23003,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 4: Confidence Intervals,Sampling distribution example problem | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=0ZstEh_8bYc,ADVANCED
23004,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 4: Confidence Intervals,Confidence interval example | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=SeQeYVJZ2gE,ADVANCED
23005,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 4: Confidence Intervals,Small sample size confidence intervals | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=K4KDLWENXm0,ADVANCED
23006,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 5: Bernoulli Distributions,Mean and variance of Bernoulli distribution example | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=O8vB1eInP_8,ADVANCED
23007,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 5: Bernoulli Distributions,Bernoulli distribution mean and variance formulas | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=ry81_iSHt6E,ADVANCED
23008,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 6: Margin of Error,Margin of error 1 | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=OwPSuHXmiPw,ADVANCED
23009,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 6: Margin of Error,Margin of error 2 | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=YclQE2XtaLw,ADVANCED
23010,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 7: Hypothesis Testing Fundamentals,Hypothesis testing and p-values | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=-FtlH4svqx4,ADVANCED
23011,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 7: Hypothesis Testing Fundamentals,One-tailed and two-tailed tests | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=mvye6X_0upA,ADVANCED
23012,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 7: Hypothesis Testing Fundamentals,Type 1 errors | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=EowIec7Y8HM,ADVANCED
23013,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 8: Z-tests and T-tests,Z-statistics vs. T-statistics | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=5ABpqVSx33I,ADVANCED
23014,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 8: Z-tests and T-tests,Small sample hypothesis test | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=D2sMsmL0ScQ,ADVANCED
23015,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 8: Z-tests and T-tests,T-statistic confidence interval | Inferential statistics | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=hV4pdjHCKuA,ADVANCED
23016,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 9: Proportion Hypothesis Testing,Large sample proportion hypothesis testing | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=1JT9oODsClE,ADVANCED
23017,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 10: Difference of Means,Variance of differences of random variables | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=rLdoKZ7w0xI,ADVANCED
23018,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 10: Difference of Means,Difference of sample means distribution | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=TcIDXqmt74A,ADVANCED
23019,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 10: Difference of Means,Confidence interval of difference of means | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=hxZ6uooEJOk,ADVANCED
23020,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 10: Difference of Means,Clarification of confidence interval of difference of means | Khan Academy,https://www.youtube.com/watch?v=yQsCMnz9wO8,ADVANCED
23021,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 11: Comparing Proportions,Hypothesis test for difference of means | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=N984XGLjQfs,ADVANCED
23022,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 11: Comparing Proportions,Comparing population proportions 1 | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=a1Ye5RcWOqg,ADVANCED
23023,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 11: Comparing Proportions,Comparing population proportions 2 | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=MNbat1lrJW4,ADVANCED
23024,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 12: Chi-Square Tests,Hypothesis test comparing population proportions | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=dvSa_tx04hw,ADVANCED
23025,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 12: Chi-Square Tests,Chi-square distribution introduction | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=dXB3cUGnaxQ,ADVANCED
23026,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 12: Chi-Square Tests,Pearson's chi square test (goodness of fit) | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=2QeDRsxSF9M,ADVANCED
23027,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 13: ANOVA,Contingency table chi-square test | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=hpWdDmgsIRE,ADVANCED
23028,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 13: ANOVA,ANOVA 1: Calculating SST (total sum of squares) | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=EFdlFoHI_0I,ADVANCED
23029,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 13: ANOVA,ANOVA 2: Calculating SSW and SSB (total sum of squares within and between) | Khan Academy,https://www.youtube.com/watch?v=j9ZPMlVHJVs,ADVANCED
23030,Mathematics & Statistics,Inferential statistics | Probability and Statistics,Module 13: ANOVA,ANOVA 3: Hypothesis test with F-statistic | Probability and Statistics | Khan Academy,https://www.youtube.com/watch?v=Xg8_iSkJpAE,ADVANCED
23220,Mathematics & Statistics,Mathematical Modeling : Analysis and Applications,Module 1: Introduction to Mathematical Modeling and Analysis,Mathematical Modeling : Analysis and Applications,https://www.youtube.com/watch?v=ORTNjFdSbzY,ADVANCED
23221,Mathematics & Statistics,Mathematical Modeling : Analysis and Applications,Module 1: Introduction to Mathematical Modeling and Analysis,Introduction to Mathematical Modeling,https://www.youtube.com/watch?v=VzlBEcs1fj4,ADVANCED
23222,Mathematics & Statistics,Mathematical Modeling : Analysis and Applications,Module 1: Introduction to Mathematical Modeling and Analysis,Numerical Methods to Compute Eigen Values,https://www.youtube.com/watch?v=zm7Ufhh1UN4,ADVANCED
23223,Mathematics & Statistics,Mathematical Modeling : Analysis and Applications,Module 1: Introduction to Mathematical Modeling and Analysis,Discrete Time Non-Linear Models in Population Dynamics - II,https://www.youtube.com/watch?v=EEw98_ZZFuQ,ADVANCED
